split_a,class_a,filename_a,path_a,split_b,class_b,filename_b,path_b,phash_distance,same_class,normalized_pixel_correlation,structural_similarity,meets_exclusion_rule
test,notumor,Tr-no_164.jpg,data/Training/notumor/Tr-no_164.jpg,train,notumor,Te-no_288.jpg,data/Testing/notumor/Te-no_288.jpg,16,True,0.9441417251964299,0.6650639176368713,False
test,notumor,Tr-no_351.jpg,data/Training/notumor/Tr-no_351.jpg,train,notumor,Tr-no_169.jpg,data/Training/notumor/Tr-no_169.jpg,16,True,0.9656352805427144,0.8809230327606201,False
test,notumor,Tr-no_394.jpg,data/Training/notumor/Tr-no_394.jpg,train,notumor,Tr-no_1055.jpg,data/Training/notumor/Tr-no_1055.jpg,16,True,0.931951680074526,0.729819655418396,False
train,notumor,Tr-no_485.jpg,data/Training/notumor/Tr-no_485.jpg,validation,notumor,Te-no_255.jpg,data/Testing/notumor/Te-no_255.jpg,16,True,0.9107277173659364,0.685400128364563,False
train,notumor,Tr-no_519.jpg,data/Training/notumor/Tr-no_519.jpg,validation,notumor,Tr-no_786.jpg,data/Training/notumor/Tr-no_786.jpg,16,True,0.9938562701790016,0.8786541819572449,False
train,notumor,Tr-no_567.jpg,data/Training/notumor/Tr-no_567.jpg,validation,notumor,Tr-no_1092.jpg,data/Training/notumor/Tr-no_1092.jpg,16,True,0.907015629826444,0.6249229907989502,False
train,notumor,Tr-no_826.jpg,data/Training/notumor/Tr-no_826.jpg,validation,notumor,Te-no_273.jpg,data/Testing/notumor/Te-no_273.jpg,16,True,0.8675762112527395,0.5441515445709229,False
test,notumor,Tr-no_942.jpg,data/Training/notumor/Tr-no_942.jpg,train,notumor,Te-no_151.jpg,data/Testing/notumor/Te-no_151.jpg,16,True,0.949450116575013,0.6655797958374023,False
train,pituitary,Tr-pi_142.jpg,data/Training/pituitary/Tr-pi_142.jpg,validation,pituitary,Te-pi_395.jpg,data/Testing/pituitary/Te-pi_395.jpg,16,True,0.9179589570980904,0.806448757648468,False
test,pituitary,Tr-pi_323.jpg,data/Training/pituitary/Tr-pi_323.jpg,validation,pituitary,Tr-pi_351.jpg,data/Training/pituitary/Tr-pi_351.jpg,16,True,0.927762061445224,0.7784647345542908,False
train,pituitary,Tr-pi_682.jpg,data/Training/pituitary/Tr-pi_682.jpg,validation,pituitary,Te-pi_155.jpg,data/Testing/pituitary/Te-pi_155.jpg,16,True,0.8956496599004706,0.7289953827857971,False
train,meningioma,Te-me_210.jpg,data/Testing/meningioma/Te-me_210.jpg,validation,meningioma,Te-me_276.jpg,data/Testing/meningioma/Te-me_276.jpg,18,True,0.9332374163101608,0.6876271367073059,False
train,notumor,Te-no_10.jpg,data/Testing/notumor/Te-no_10.jpg,validation,notumor,Te-no_254.jpg,data/Testing/notumor/Te-no_254.jpg,18,True,0.986449546936619,0.867183268070221,False
train,notumor,Te-no_134.jpg,data/Testing/notumor/Te-no_134.jpg,validation,notumor,Tr-no_956.jpg,data/Training/notumor/Tr-no_956.jpg,18,True,0.9210049491929141,0.743959367275238,False
test,notumor,Te-no_176.jpg,data/Testing/notumor/Te-no_176.jpg,train,notumor,Tr-no_395.jpg,data/Training/notumor/Tr-no_395.jpg,18,True,0.9394399400082153,0.5304441452026367,False
test,notumor,Te-no_180.jpg,data/Testing/notumor/Te-no_180.jpg,validation,notumor,Tr-no_1297.jpg,data/Training/notumor/Tr-no_1297.jpg,18,True,0.9872772275037386,0.8770138025283813,False
test,notumor,Te-no_321.jpg,data/Testing/notumor/Te-no_321.jpg,validation,notumor,Te-no_297.jpg,data/Testing/notumor/Te-no_297.jpg,18,True,0.9538105616461627,0.7787457704544067,False
train,notumor,Te-no_47.jpg,data/Testing/notumor/Te-no_47.jpg,validation,notumor,Tr-no_67.jpg,data/Training/notumor/Tr-no_67.jpg,18,True,0.893803092435789,0.7386066317558289,False
train,pituitary,Te-pi_83.jpg,data/Testing/pituitary/Te-pi_83.jpg,validation,pituitary,Tr-pi_294.jpg,data/Training/pituitary/Tr-pi_294.jpg,18,True,0.8785182548546041,0.718379020690918,False
test,notumor,Tr-no_1278.jpg,data/Training/notumor/Tr-no_1278.jpg,train,notumor,Te-no_199.jpg,data/Testing/notumor/Te-no_199.jpg,18,True,0.9026693214391351,0.6884124279022217,False
test,notumor,Tr-no_1322.jpg,data/Training/notumor/Tr-no_1322.jpg,train,notumor,Te-no_21.jpg,data/Testing/notumor/Te-no_21.jpg,18,True,0.9222161109677797,0.7440652251243591,False
train,notumor,Tr-no_170.jpg,data/Training/notumor/Tr-no_170.jpg,validation,notumor,Te-no_228.jpg,data/Testing/notumor/Te-no_228.jpg,18,True,0.9460899455505715,0.6864402890205383,False
test,notumor,Tr-no_189.jpg,data/Training/notumor/Tr-no_189.jpg,train,notumor,Tr-no_26.jpg,data/Training/notumor/Tr-no_26.jpg,18,True,0.8968250042632858,0.6466550827026367,False
train,notumor,Tr-no_209.jpg,data/Training/notumor/Tr-no_209.jpg,validation,notumor,Te-no_138.jpg,data/Testing/notumor/Te-no_138.jpg,18,True,0.9732391338546668,0.5123617649078369,False
train,notumor,Tr-no_214.jpg,data/Training/notumor/Tr-no_214.jpg,validation,notumor,Tr-no_1271.jpg,data/Training/notumor/Tr-no_1271.jpg,18,True,0.8510998672476073,0.7463525533676147,False
test,notumor,Tr-no_229.jpg,data/Training/notumor/Tr-no_229.jpg,validation,notumor,Tr-no_1239.jpg,data/Training/notumor/Tr-no_1239.jpg,18,True,0.9387728154493482,0.7095325589179993,False
train,notumor,Tr-no_277.jpg,data/Training/notumor/Tr-no_277.jpg,validation,notumor,Te-no_400.jpg,data/Testing/notumor/Te-no_400.jpg,18,True,0.9734442319958142,0.5193861722946167,False
train,notumor,Tr-no_418.jpg,data/Training/notumor/Tr-no_418.jpg,validation,notumor,Te-no_38.jpg,data/Testing/notumor/Te-no_38.jpg,18,True,0.9395024599319689,0.8692201375961304,False
test,notumor,Tr-no_427.jpg,data/Training/notumor/Tr-no_427.jpg,train,notumor,Te-no_37.jpg,data/Testing/notumor/Te-no_37.jpg,18,True,0.9601622710810882,0.5640114545822144,False
train,notumor,Tr-no_624.jpg,data/Training/notumor/Tr-no_624.jpg,validation,notumor,Tr-no_883.jpg,data/Training/notumor/Tr-no_883.jpg,18,True,0.9480022922899313,0.6605438590049744,False
test,notumor,Tr-no_676.jpg,data/Training/notumor/Tr-no_676.jpg,train,notumor,Tr-no_1055.jpg,data/Training/notumor/Tr-no_1055.jpg,18,True,0.9320615004610292,0.7336127758026123,False
test,notumor,Tr-no_763.jpg,data/Training/notumor/Tr-no_763.jpg,validation,notumor,Tr-no_416.jpg,data/Training/notumor/Tr-no_416.jpg,18,True,0.9078208072866581,0.7372150421142578,False
train,notumor,Tr-no_849.jpg,data/Training/notumor/Tr-no_849.jpg,validation,notumor,Tr-no_644.jpg,data/Training/notumor/Tr-no_644.jpg,18,True,0.9258984221726962,0.5930214524269104,False
test,notumor,Tr-no_936.jpg,data/Training/notumor/Tr-no_936.jpg,train,notumor,Te-no_344.jpg,data/Testing/notumor/Te-no_344.jpg,18,True,0.9838448164456887,0.9265351295471191,False
test,pituitary,Tr-pi_1079.jpg,data/Training/pituitary/Tr-pi_1079.jpg,train,pituitary,Tr-pi_711.jpg,data/Training/pituitary/Tr-pi_711.jpg,18,True,0.901801130575747,0.7434195280075073,False
test,pituitary,Tr-pi_889.jpg,data/Training/pituitary/Tr-pi_889.jpg,validation,pituitary,Tr-pi_638.jpg,data/Training/pituitary/Tr-pi_638.jpg,18,True,0.9148578068623995,0.7310929894447327,False
train,pituitary,Tr-pi_890.jpg,data/Training/pituitary/Tr-pi_890.jpg,validation,pituitary,Te-pi_250.jpg,data/Testing/pituitary/Te-pi_250.jpg,18,True,0.8932947643000478,0.673878014087677,False
train,glioma,Te-gl_234.jpg,data/Testing/glioma/Te-gl_234.jpg,validation,glioma,Tr-gl_225.jpg,data/Training/glioma/Tr-gl_225.jpg,20,True,0.9213773845894807,0.8414656519889832,False
test,notumor,Te-no_161.jpg,data/Testing/notumor/Te-no_161.jpg,validation,notumor,Te-no_127.jpg,data/Testing/notumor/Te-no_127.jpg,20,True,0.9744388714741357,0.801639199256897,False
train,notumor,Te-no_164.jpg,data/Testing/notumor/Te-no_164.jpg,validation,notumor,Te-no_298.jpg,data/Testing/notumor/Te-no_298.jpg,20,True,0.9823786652700118,0.8944252729415894,False
test,notumor,Te-no_183.jpg,data/Testing/notumor/Te-no_183.jpg,validation,notumor,Tr-no_1092.jpg,data/Training/notumor/Tr-no_1092.jpg,20,True,0.8649173282382188,0.5812780857086182,False
test,notumor,Te-no_19.jpg,data/Testing/notumor/Te-no_19.jpg,train,notumor,Tr-no_381.jpg,data/Training/notumor/Tr-no_381.jpg,20,True,0.9873523668731703,0.8635590672492981,False
train,notumor,Te-no_218.jpg,data/Testing/notumor/Te-no_218.jpg,validation,notumor,Te-no_45.jpg,data/Testing/notumor/Te-no_45.jpg,20,True,0.9760383019639087,0.5601271390914917,False
test,notumor,Te-no_355.jpg,data/Testing/notumor/Te-no_355.jpg,train,notumor,Te-no_111.jpg,data/Testing/notumor/Te-no_111.jpg,20,True,0.9944885152476137,0.8903127908706665,False
train,notumor,Te-no_389.jpg,data/Testing/notumor/Te-no_389.jpg,validation,notumor,Tr-no_842.jpg,data/Training/notumor/Tr-no_842.jpg,20,True,0.9684508270075199,0.7126149535179138,False
train,notumor,Te-no_72.jpg,data/Testing/notumor/Te-no_72.jpg,validation,notumor,Tr-no_1297.jpg,data/Training/notumor/Tr-no_1297.jpg,20,True,0.9813227281948101,0.7173374891281128,False
train,pituitary,Te-pi_388.jpg,data/Testing/pituitary/Te-pi_388.jpg,validation,pituitary,Tr-pi_296.jpg,data/Training/pituitary/Tr-pi_296.jpg,20,True,0.9001441032456092,0.7665765285491943,False
test,pituitary,Te-pi_56.jpg,data/Testing/pituitary/Te-pi_56.jpg,train,pituitary,Te-pi_57.jpg,data/Testing/pituitary/Te-pi_57.jpg,20,True,0.9381243383388027,0.775970458984375,False
train,glioma,Tr-gl_1183.jpg,data/Training/glioma/Tr-gl_1183.jpg,validation,glioma,Tr-gl_750.jpg,data/Training/glioma/Tr-gl_750.jpg,20,True,0.8802326398353726,0.840887188911438,False
test,glioma,Tr-gl_1218.jpg,data/Training/glioma/Tr-gl_1218.jpg,train,glioma,Tr-gl_139.jpg,data/Training/glioma/Tr-gl_139.jpg,20,True,0.9209168308092511,0.8413728475570679,False
train,glioma,Tr-gl_1318.jpg,data/Training/glioma/Tr-gl_1318.jpg,validation,glioma,Tr-gl_750.jpg,data/Training/glioma/Tr-gl_750.jpg,20,True,0.8602434681951137,0.8215402364730835,False
test,glioma,Tr-gl_554.jpg,data/Training/glioma/Tr-gl_554.jpg,train,glioma,Tr-gl_158.jpg,data/Training/glioma/Tr-gl_158.jpg,20,True,0.9397770782161485,0.8723869323730469,False
test,notumor,Tr-no_1058.jpg,data/Training/notumor/Tr-no_1058.jpg,train,notumor,Tr-no_1294.jpg,data/Training/notumor/Tr-no_1294.jpg,20,True,0.9708101105018779,0.8274679183959961,False
train,notumor,Tr-no_111.jpg,data/Training/notumor/Tr-no_111.jpg,validation,notumor,Tr-no_589.jpg,data/Training/notumor/Tr-no_589.jpg,20,True,0.9442088078460246,0.7310143113136292,False
train,notumor,Tr-no_1121.jpg,data/Training/notumor/Tr-no_1121.jpg,validation,notumor,Te-no_45.jpg,data/Testing/notumor/Te-no_45.jpg,20,True,0.8496956818437663,0.5539609789848328,False
train,notumor,Tr-no_1131.jpg,data/Training/notumor/Tr-no_1131.jpg,validation,notumor,Te-no_143.jpg,data/Testing/notumor/Te-no_143.jpg,20,True,0.935359086930972,0.676272451877594,False
train,notumor,Tr-no_1166.jpg,data/Training/notumor/Tr-no_1166.jpg,validation,notumor,Tr-no_1327.jpg,data/Training/notumor/Tr-no_1327.jpg,20,True,0.9273878137782198,0.49299368262290955,False
train,notumor,Tr-no_256.jpg,data/Training/notumor/Tr-no_256.jpg,validation,notumor,Tr-no_396.jpg,data/Training/notumor/Tr-no_396.jpg,20,True,0.9713248720591893,0.514114499092102,False
test,notumor,Tr-no_265.jpg,data/Training/notumor/Tr-no_265.jpg,train,notumor,Te-no_140.jpg,data/Testing/notumor/Te-no_140.jpg,20,True,0.8977998521197161,0.6840929985046387,False
train,notumor,Tr-no_370.jpg,data/Training/notumor/Tr-no_370.jpg,validation,notumor,Tr-no_359.jpg,data/Training/notumor/Tr-no_359.jpg,20,True,0.9833999942353645,0.6818656921386719,False
test,notumor,Tr-no_47.jpg,data/Training/notumor/Tr-no_47.jpg,train,notumor,Te-no_302.jpg,data/Testing/notumor/Te-no_302.jpg,20,True,0.9460031241930824,0.5237805247306824,False
test,notumor,Tr-no_479.jpg,data/Training/notumor/Tr-no_479.jpg,train,notumor,Te-no_300.jpg,data/Testing/notumor/Te-no_300.jpg,20,True,0.9632821092686354,0.5760524868965149,False
train,notumor,Tr-no_576.jpg,data/Training/notumor/Tr-no_576.jpg,validation,notumor,Te-no_157.jpg,data/Testing/notumor/Te-no_157.jpg,20,True,0.900028179612842,0.7107135653495789,False
train,notumor,Tr-no_629.jpg,data/Training/notumor/Tr-no_629.jpg,validation,notumor,Tr-no_923.jpg,data/Training/notumor/Tr-no_923.jpg,20,True,0.9286068462586762,0.7374891042709351,False
test,notumor,Tr-no_802.jpg,data/Training/notumor/Tr-no_802.jpg,train,notumor,Te-no_116.jpg,data/Testing/notumor/Te-no_116.jpg,20,True,0.897953854383647,0.747969388961792,False
train,notumor,Tr-no_860.jpg,data/Training/notumor/Tr-no_860.jpg,validation,notumor,Tr-no_934.jpg,data/Training/notumor/Tr-no_934.jpg,20,True,0.8962599132043194,0.6880791187286377,False
train,pituitary,Tr-pi_106.jpg,data/Training/pituitary/Tr-pi_106.jpg,validation,pituitary,Te-pi_166.jpg,data/Testing/pituitary/Te-pi_166.jpg,20,True,0.9243472744331963,0.7694675922393799,False
test,pituitary,Tr-pi_1262.jpg,data/Training/pituitary/Tr-pi_1262.jpg,train,pituitary,Tr-pi_1394.jpg,data/Training/pituitary/Tr-pi_1394.jpg,20,True,0.9084497509395262,0.7575865983963013,False
train,pituitary,Tr-pi_1340.jpg,data/Training/pituitary/Tr-pi_1340.jpg,validation,pituitary,Te-pi_328.jpg,data/Testing/pituitary/Te-pi_328.jpg,20,True,0.9237706654440726,0.7913153171539307,False
train,pituitary,Tr-pi_263.jpg,data/Training/pituitary/Tr-pi_263.jpg,validation,pituitary,Tr-pi_248.jpg,data/Training/pituitary/Tr-pi_248.jpg,20,True,0.8957441373460413,0.7286855578422546,False
train,pituitary,Tr-pi_333.jpg,data/Training/pituitary/Tr-pi_333.jpg,validation,pituitary,Te-pi_166.jpg,data/Testing/pituitary/Te-pi_166.jpg,20,True,0.91527008090015,0.7605581879615784,False
train,pituitary,Tr-pi_467.jpg,data/Training/pituitary/Tr-pi_467.jpg,validation,pituitary,Tr-pi_336.jpg,data/Training/pituitary/Tr-pi_336.jpg,20,True,0.9235019629463443,0.7816451191902161,False
test,pituitary,Tr-pi_624.jpg,data/Training/pituitary/Tr-pi_624.jpg,train,pituitary,Tr-pi_1020.jpg,data/Training/pituitary/Tr-pi_1020.jpg,20,True,0.9279197452150404,0.7634952664375305,False
test,pituitary,Tr-pi_808.jpg,data/Training/pituitary/Tr-pi_808.jpg,train,pituitary,Tr-pi_273.jpg,data/Training/pituitary/Tr-pi_273.jpg,20,True,0.8614643026163948,0.7110937237739563,False
train,glioma,Te-gl_168.jpg,data/Testing/glioma/Te-gl_168.jpg,validation,glioma,Tr-gl_75.jpg,data/Training/glioma/Tr-gl_75.jpg,22,True,0.8888921808642067,0.8655199408531189,False
test,notumor,Te-no_11.jpg,data/Testing/notumor/Te-no_11.jpg,validation,notumor,Tr-no_57.jpg,data/Training/notumor/Tr-no_57.jpg,22,True,0.9455840552622582,0.48503753542900085,False
train,notumor,Te-no_158.jpg,data/Testing/notumor/Te-no_158.jpg,validation,notumor,Tr-no_883.jpg,data/Training/notumor/Tr-no_883.jpg,22,True,0.8807816037780101,0.6013286709785461,False
test,notumor,Te-no_189.jpg,data/Testing/notumor/Te-no_189.jpg,validation,notumor,Tr-no_1045.jpg,data/Training/notumor/Tr-no_1045.jpg,22,True,0.9706149327698218,0.6524345874786377,False
train,notumor,Te-no_299.jpg,data/Testing/notumor/Te-no_299.jpg,validation,notumor,Te-no_56.jpg,data/Testing/notumor/Te-no_56.jpg,22,True,0.9785464085758272,0.84305340051651,False
train,notumor,Te-no_323.jpg,data/Testing/notumor/Te-no_323.jpg,validation,notumor,Te-no_338.jpg,data/Testing/notumor/Te-no_338.jpg,22,True,0.9642221699942349,0.5770559310913086,False
train,pituitary,Te-pi_150.jpg,data/Testing/pituitary/Te-pi_150.jpg,validation,pituitary,Tr-pi_713.jpg,data/Training/pituitary/Tr-pi_713.jpg,22,True,0.9089088157903503,0.6990259885787964,False
train,glioma,Tr-gl_1237.jpg,data/Training/glioma/Tr-gl_1237.jpg,validation,glioma,Tr-gl_1280.jpg,data/Training/glioma/Tr-gl_1280.jpg,22,True,0.9509474108720493,0.8554612398147583,False
test,glioma,Tr-gl_657.jpg,data/Training/glioma/Tr-gl_657.jpg,train,glioma,Tr-gl_647.jpg,data/Training/glioma/Tr-gl_647.jpg,22,True,0.8538957226014082,0.8203614950180054,False
train,glioma,Tr-gl_940.jpg,data/Training/glioma/Tr-gl_940.jpg,validation,glioma,Tr-gl_75.jpg,data/Training/glioma/Tr-gl_75.jpg,22,True,0.9080168599230635,0.8575096726417542,False
train,notumor,Tr-no_1030.jpg,data/Training/notumor/Tr-no_1030.jpg,validation,notumor,Tr-no_438.jpg,data/Training/notumor/Tr-no_438.jpg,22,True,0.948168718384431,0.8243103623390198,False
test,notumor,Tr-no_1088.jpg,data/Training/notumor/Tr-no_1088.jpg,train,notumor,Tr-no_1198.jpg,data/Training/notumor/Tr-no_1198.jpg,22,True,0.9875280305165952,0.8645135760307312,False
train,notumor,Tr-no_1093.jpg,data/Training/notumor/Tr-no_1093.jpg,validation,notumor,Te-no_133.jpg,data/Testing/notumor/Te-no_133.jpg,22,True,0.892386640501555,0.7242599725723267,False
train,notumor,Tr-no_1107.jpg,data/Training/notumor/Tr-no_1107.jpg,validation,notumor,Tr-no_449.jpg,data/Training/notumor/Tr-no_449.jpg,22,True,0.9771935329515502,0.7715739011764526,False
train,notumor,Tr-no_126.jpg,data/Training/notumor/Tr-no_126.jpg,validation,notumor,Te-no_62.jpg,data/Testing/notumor/Te-no_62.jpg,22,True,0.9230858642590388,0.47107723355293274,False
train,notumor,Tr-no_1312.jpg,data/Training/notumor/Tr-no_1312.jpg,validation,notumor,Tr-no_1216.jpg,data/Training/notumor/Tr-no_1216.jpg,22,True,0.9277197300672492,0.7742233276367188,False
train,notumor,Tr-no_163.jpg,data/Training/notumor/Tr-no_163.jpg,validation,notumor,Tr-no_1287.jpg,data/Training/notumor/Tr-no_1287.jpg,22,True,0.9373996423490523,0.6492775082588196,False
test,notumor,Tr-no_237.jpg,data/Training/notumor/Tr-no_237.jpg,train,notumor,Tr-no_729.jpg,data/Training/notumor/Tr-no_729.jpg,22,True,0.921852753735932,0.7192800045013428,False
train,notumor,Tr-no_419.jpg,data/Training/notumor/Tr-no_419.jpg,validation,notumor,Tr-no_41.jpg,data/Training/notumor/Tr-no_41.jpg,22,True,0.8876176482819422,0.6292594075202942,False
train,notumor,Tr-no_580.jpg,data/Training/notumor/Tr-no_580.jpg,validation,notumor,Tr-no_1239.jpg,data/Training/notumor/Tr-no_1239.jpg,22,True,0.9428856730030011,0.7254441976547241,False
test,notumor,Tr-no_726.jpg,data/Training/notumor/Tr-no_726.jpg,validation,notumor,Te-no_246.jpg,data/Testing/notumor/Te-no_246.jpg,22,True,0.8907144278820578,0.647548496723175,False
train,notumor,Tr-no_756.jpg,data/Training/notumor/Tr-no_756.jpg,validation,notumor,Tr-no_378.jpg,data/Training/notumor/Tr-no_378.jpg,22,True,0.9850599852671768,0.7524809837341309,False
test,notumor,Tr-no_922.jpg,data/Training/notumor/Tr-no_922.jpg,validation,notumor,Tr-no_276.jpg,data/Training/notumor/Tr-no_276.jpg,22,True,0.9099383455082483,0.6887327432632446,False
test,notumor,Tr-no_922.jpg,data/Training/notumor/Tr-no_922.jpg,train,notumor,Tr-no_395.jpg,data/Training/notumor/Tr-no_395.jpg,22,True,0.9406922236029518,0.7136096358299255,False
test,notumor,Tr-no_938.jpg,data/Training/notumor/Tr-no_938.jpg,train,notumor,Tr-no_1060.jpg,data/Training/notumor/Tr-no_1060.jpg,22,True,0.9056859004698967,0.5911319851875305,False
train,notumor,Tr-no_954.jpg,data/Training/notumor/Tr-no_954.jpg,validation,notumor,Tr-no_1345.jpg,data/Training/notumor/Tr-no_1345.jpg,22,True,0.8835932952711582,0.5926788449287415,False
train,notumor,Tr-no_980.jpg,data/Training/notumor/Tr-no_980.jpg,validation,notumor,Tr-no_1216.jpg,data/Training/notumor/Tr-no_1216.jpg,22,True,0.979104221150502,0.8282124996185303,False
train,pituitary,Tr-pi_1021.jpg,data/Training/pituitary/Tr-pi_1021.jpg,validation,pituitary,Te-pi_387.jpg,data/Testing/pituitary/Te-pi_387.jpg,22,True,0.9120791987819263,0.7580536603927612,False
train,pituitary,Tr-pi_110.jpg,data/Training/pituitary/Tr-pi_110.jpg,validation,pituitary,Tr-pi_1256.jpg,data/Training/pituitary/Tr-pi_1256.jpg,22,True,0.8802660760912351,0.6696996092796326,False
train,pituitary,Tr-pi_1270.jpg,data/Training/pituitary/Tr-pi_1270.jpg,validation,pituitary,Tr-pi_495.jpg,data/Training/pituitary/Tr-pi_495.jpg,22,True,0.9021607868729903,0.7497121095657349,False
test,pituitary,Tr-pi_1310.jpg,data/Training/pituitary/Tr-pi_1310.jpg,validation,pituitary,Tr-pi_912.jpg,data/Training/pituitary/Tr-pi_912.jpg,22,True,0.8936689495729747,0.7112261056900024,False
test,pituitary,Tr-pi_1313.jpg,data/Training/pituitary/Tr-pi_1313.jpg,train,pituitary,Tr-pi_527.jpg,data/Training/pituitary/Tr-pi_527.jpg,22,True,0.9023411626918094,0.7428861856460571,False
test,pituitary,Tr-pi_1351.jpg,data/Training/pituitary/Tr-pi_1351.jpg,train,pituitary,Tr-pi_96.jpg,data/Training/pituitary/Tr-pi_96.jpg,22,True,0.9195003354861511,0.7456880807876587,False
train,pituitary,Tr-pi_161.jpg,data/Training/pituitary/Tr-pi_161.jpg,validation,pituitary,Tr-pi_463.jpg,data/Training/pituitary/Tr-pi_463.jpg,22,True,0.8588839448693708,0.687040388584137,False
test,pituitary,Tr-pi_223.jpg,data/Training/pituitary/Tr-pi_223.jpg,train,pituitary,Tr-pi_1134.jpg,data/Training/pituitary/Tr-pi_1134.jpg,22,True,0.9393543725735154,0.8205631375312805,False
test,pituitary,Tr-pi_289.jpg,data/Training/pituitary/Tr-pi_289.jpg,train,pituitary,Te-pi_120.jpg,data/Testing/pituitary/Te-pi_120.jpg,22,True,0.9152239621615319,0.8156883716583252,False
test,pituitary,Tr-pi_314.jpg,data/Training/pituitary/Tr-pi_314.jpg,train,pituitary,Tr-pi_1197.jpg,data/Training/pituitary/Tr-pi_1197.jpg,22,True,0.8480370943707897,0.6932799220085144,False
